card_no,drug_name,drug_company,drug_brand,nhs_number,available_cities,store_phone,user_email_address,user_name,user_spoken_language,user_gender,purchase_date
3542682411436052,Antacid,Meijer Distribution Inc,Eve Lom Daily Protection Broad Spectrum SPF 50 Sunscreen,1553731379,Saint-Pierre,(501) 9933809,mmacconnechieio@bravesites.com,Moe MacConnechie,German,F,2022-04-07
5602235749204940,LBEL,Ventura International LTD,Sulfamethoxazole and Trimethoprim,3889007481,Kariya,(767) 8423109,pgerhtsip@linkedin.com,Palmer Gerhts,Gagauz,M,2022-06-12
3528967580514385,leader sinus congestion and pain,Cardinal Health,Homeopathic Mental Alertness Formula,4161103816,Jalālpur Pīrwāla,(661) 7174040,rbooriq@ihg.com,Rudolf Boor,Moldovan,M,2022-06-04
5557771553369911,CVS Simple Care Protective Rash,CVS Pharmacy,ASSURED FIRST AID ANTISEPTIC ADHESIVE BANDAGE,5639059893,Nila Dua,(239) 9888457,sroscampir@arstechnica.com,Sofia Roscamp,Hindi,F,2022-03-13
3532932981432276,Severe Allergy And Sinus Headache,Rite Aid,Nafcillin,5968106794,Daejeon,(848) 4902908,acongraveis@walmart.com,Althea Congrave,Italian,F,2021-10-21
30435358471763,Smart Sense tussin dm max,Kmart Corporation,Antacid Antigas Maximum Strength,9771502956,Liulin,(178) 6587817,cyashaevit@altervista.org,Casey Yashaev,New Zealand Sign Language,M,2021-11-06
3552762242747815,HAND SANITIZER,APOLLO HEALTH AND BEAUTY CARE,Savella,1068130911,Villanueva,(330) 5746804,bmalboniu@fotki.com,Brita Malbon,Pashto,F,2022-01-11
3556110356441732,Multi-Vitamin,"Boca Pharmacal, Inc",Childrens Ibuprofen,0587494360,Panshi,(974) 4962620,dhappsiv@google.co.jp,Delaney Happs,Kyrgyz,F,2022-06-10
5380231608363917,Kids Crest,Procter & Gamble Manufacturing Company,Nitric Oxide Nitrogen Mix,0892091347,Hedaru,(503) 1150866,jspoursiw@huffingtonpost.com,Johnnie Spours,Bosnian,F,2022-06-01
3539244053509228,Methocarbamol,REMEDYREPACK INC.,TRICLOTREX-B,3221612699,Komsomolets,(521) 1665844,fdysonix@bing.com,Frederich Dyson,Burmese,F,2022-01-10
3530332954054029,PREZISTA,"Physicians Total Care, Inc.",Albuterol,2971593185,Nalsian Norte,(704) 8092287,lelsmoreiy@geocities.com,Layla Elsmore,Telugu,F,2022-01-04
67715216936923603,Utah Juniper,"Nelco Laboratories, Inc.",Brut Anti-perspirant and Deodorant,2367199337,Lascano,(373) 8380720,aplatfootiz@fc2.com,Alanah Platfoot,Montenegrin,F,2022-06-24
3552371547479403,Bio Wild Oat,"BioActive Nutritional, Inc.",diphenhydramine hydrochloride,2069787656,Krrabë,(951) 6292604,bsloanej0@yandex.ru,Bennie Sloane,Finnish,M,2022-05-20
3542980933674972,Proactiv Solution Renewing Cleanser,Guthy-Renker LLC,Calamine,9717356246,Marseille,(560) 8817497,mdelnevoj1@diigo.com,Mickie Delnevo,Hebrew,F,2022-01-01
5108751722000419,Degree,Conopco Inc. d/b/a Unilever,GLUCOPHAGE,9165121473,Pongola,(393) 8889873,jdunseathj2@sun.com,Jacinta Dunseath,Moldovan,M,2022-08-16
491168735979004249,SENSODYNE,GlaxoSmithKline Consumer Healthcare LP,Neutrogena Ultra Sheer Body Mist,3034318332,Butterworth,(572) 2982164,gburnardj3@arstechnica.com,Gretal Burnard,Filipino,F,2022-05-22
6759282583468818,Lemon Lime Hand Sanitizer,"Papermates, Inc. dba Noteworthy",Hemorrhoid Care,8179280136,Boshof,(110) 5148520,areuterj4@imdb.com,Arthur Reuter,German,M,2022-02-06
56022490289587429,Diltiazem Hydrochloride,Major Pharmaceuticals,SEVERE COLD AND FLU RELIEF,9748994007,San Rafael,(418) 2671398,tambrosolij5@sakura.ne.jp,Trstram Ambrosoli,Polish,M,2022-07-17
30049278360798,Methylphenidate Hydrochloride,"AvKARE, Inc.",Naproxen,7146718735,Shu,(709) 9343652,akirkwoodj6@twitter.com,Alyss Kirkwood,Bulgarian,M,2022-08-26
5487187109663654,Ketorolac Tromethamine,"Hospira, Inc.",SENEXON-S,2780786108,Vologda,(714) 4167888,csehorschj7@newyorker.com,Cherey Sehorsch,Icelandic,M,2022-01-22
5160522247397522,Formula 8,Apotheca Company,Toasted Vanilla Sugar Hand Sanitizer,0749983299,Spanish Wells,(836) 9289796,cloreyj8@seattletimes.com,Casi Lorey,Hindi,F,2022-08-17
4508073655945141,Premier Value Hemorrhoidal,Chain Drug Consortium,Sodium Chloride,7455331207,Glugu,(391) 5406330,tsaylesj9@goo.gl,Tawnya Sayles,Armenian,M,2022-01-07
589309353268509042,Diphenoxylate Hydrochloride and Atropine Sulfate,Mylan Pharmaceuticals Inc.,Licenex,0102231958,Wierzbica,(142) 6339341,rsutlieffja@i2i.jp,Rafaellle Sutlieff,Zulu,F,2021-11-16
3566663759096964,Diflorasone Diacetate,"Taro Pharmaceuticals U.S.A., Inc.",BANANA,8892743309,Chandler,(602) 8918047,pgeistjb@linkedin.com,Powell Geist,Marathi,M,2022-08-30
3540442250817462,Pepper Tree Pollen,"Nelco Laboratories, Inc.",Extra Strength Headache Relief,9862283548,Injīl,(122) 1163665,sclerkjc@google.ru,Shara Clerk,New Zealand Sign Language,M,2022-06-21
3542257095913468,HYVEE,HYVEE INC.,Levothyroxine sodium,6195731102,Dahay,(308) 4318994,lguillouxjd@diigo.com,Lusa Guilloux,Gagauz,M,2022-05-05
4835116936670,Treatment Set TS345784,"Antigen Laboratories, Inc.",Loratadine ODT,0950699381,Montería,(120) 9378799,ylintinje@upenn.edu,Yolanda Lintin,Chinese,M,2022-02-24
3551479211061992,Wheat Stem Rust,"Nelco Laboratories, Inc.",nose,7079953197,Vereshchagino,(118) 2607073,srichardsonjf@gmpg.org,Sandra Richardson,Telugu,F,2022-01-02
4041370812121283,Vexol,"Alcon Laboratories, Inc",Rimmel London,8036980975,Strážnice,(943) 4198143,torsjg@hibu.com,Thain Ors,Albanian,M,2021-12-14
3536943707971717,CLARINS Extra-Comfort Broad Spectrum SPF 15 Sunscreen Tint 110,Laboratoires Clarins S.A.,Aspirin,2532145587,Lugulu,(942) 8540626,craffanjh@toplist.cz,Carole Raffan,Khmer,M,2022-01-15
3536384650996163,WITH CALMING EFFECT KIDS RELIEF,HOMEOLAB USA INC,Ciprofloxacin,4869669803,Kotablolong,(317) 1790247,lchevesji@feedburner.com,Lowe Cheves,Nepali,F,2022-06-04
4041377465299,Flumazenil,Mylan Institutional LLC,PLACENTA EX DEEP LINE,1151469483,Lyozna,(904) 2055435,mbursnelljj@wikia.com,Marleah Bursnell,Hindi,F,2022-07-06
06045472387757052,Terbinafine Hydrochloride,"Harris Pharmaceutical, Inc.",Cetirizine Hydrochloride,2126823083,Chengkan,(821) 1203326,arashjk@godaddy.com,Annabel Rash,Polish,F,2021-09-22
3574627990285777,All Day Pain Relief,Walgreens,Dipyridamole,4001929481,Mengzhai,(363) 9324225,vshortlandjl@pagesperso-orange.fr,Valaree Shortland,West Frisian,M,2022-06-15
3564319154747840,Simply White,"Tom's of Maine, Inc.",Zyprexa,8544123783,Milton,(429) 8101630,cdanieljm@freewebs.com,Cesar Daniel,Indonesian,F,2022-07-01
3532831325726155,Isocaine,"Novocol Pharmaceutical of Canada, Inc.",Ibuprofen,6388799426,Siikainen,(161) 5755315,rsigsworthjn@ameblo.jp,Roz Sigsworth,Burmese,M,2021-09-07
5602248651121945,Neosporin Plus Pain Relief Neo To Go,"Johnson & Johnson Consumer Products Company, Division of Johnson & Johnson Consumer Companies, Inc.",Mucinex Fast-Max,1188638009,Granja,(390) 4666706,dparadesjo@soup.io,Dolores Parades,Polish,F,2021-10-22
4936266395287630986,Fentanyl Citrate,"Hospira, Inc.",Sulfamethoxazole and Trimethoprim,8495875993,Sorinomo,(848) 8075071,rhintzejp@europa.eu,Raquela Hintze,Maltese,F,2021-09-28
5010129195578822,PRAVASTATIN SODIUM,St Marys Medical Park Pharmacy,Benztropine Mesylate,7807060778,Coelho Neto,(226) 4113867,ohakerjq@accuweather.com,Orel Haker,Filipino,M,2022-06-27
5100134215538187,AMERICAN ELM POLLEN,"Allergy Laboratories, Inc.",IMIPRAMINE PAMOATE,8973165283,Valence,(400) 6629306,eheatleyjr@biblegateway.com,Eleanor Heatley,Kashmiri,F,2022-07-11
3572411116257677,Slenderiix,"Vitality Works, Inc.",Peter Island Sunscreen,1754480888,Khal’ch,(962) 2831834,tstallworthyjs@wikia.com,Thorndike Stallworthy,Maltese,M,2022-08-31
5299899554447106,pain relief,Kroger Company,NITROGEN,2063652090,Lulindi,(711) 5767250,jcarnelleyjt@diigo.com,Jacquie Carnelley,Catalan,F,2021-09-06
3567609934259067,Zep Professional Alcohol Hand Sanitizing,Zep Inc.,DOUBLE PERFECTION LUMIERE,1407886924,Rokietnica,(852) 3635120,tschankeju@biblegateway.com,Tull Schanke,Croatian,M,2021-09-08
676232207502344110,Vituz,"Hawthorn Pharmaceuticals, Inc.",Clindamycin Palmitate Hydrochloride,4696863786,Alcains,(316) 5362447,apebworthjv@smh.com.au,Albina Pebworth,Zulu,M,2022-05-29
5602227229570957,HYZAAR,Merck Sharp & Dohme Corp.,Atorvastatin Calcium,9401054916,Madīnat Lab‘ūs,(825) 9544405,sarcherjw@nature.com,Selinda Archer,West Frisian,M,2021-12-31
201745545367606,H-E-B Skin Corrective Innovative Skin Perfector BB Broad Spectrum SPF15 Sunscreen Light/Medium,Emilia Personal Care Inc.,daytime nitetime,6359780828,Czechowice-Dziedzice,(860) 3138341,twaddamjx@surveymonkey.com,Tabbie Waddam,Gagauz,F,2021-11-28
3543064796525701,Furosemide,Excellium Pharmaceutical Inc.,Horse Epithelium,3297697695,Cernik,(738) 8394508,ipickavantjy@census.gov,Inesita Pickavant,Lithuanian,M,2022-04-14
30268209780193,Umcka ColdCare Sugar Free Grape,"Nature's Way Products, Inc.",equate miconazole 1,6638128809,Skolkovo,(734) 5805582,izannollijz@illinois.edu,Inness Zannolli,Montenegrin,F,2022-07-03
3531064628117697,Desmopressin Acetate,Apotex Corp.,IBU,5838630930,Yuncheng,(186) 2430209,rgerardk0@storify.com,Randolf Gerard,Kazakh,M,2022-05-18
3584925602237592,Senna Laxative plus Stool Softener,Target Corporation,Up and Up womens laxative,0547525974,Samparna,(837) 5981945,sfladek1@canalblog.com,Shannon Flade,Māori,M,2022-02-18
3577300278501409,MORPHINE SULFATE,STAT Rx USA LLC,EFFET PARFAIT,4158204291,Daşoguz,(993) 7812011,tchristofolk2@etsy.com,Truda Christofol,Tajik,M,2022-05-28
3579719524155934,Clobetasol Propionate,Rebel Distributors Corp,Chaetomium globosum,2856578799,Lefkoniko,(543) 9901202,mjansk3@webs.com,My Jans,West Frisian,F,2022-01-22
4175005622822351,Gemfibrozil,Major Pharmaceuticals,Pecan Pollen,8907812160,Wuxi,(433) 9541059,subsdallk4@elegantthemes.com,Sandie Ubsdall,Amharic,M,2022-06-20
201827911485996,Rapid Comfort Non Aspirin,"Lab Safety Supply, Inc.",Milrinone Lactate,6714608306,Litian,(764) 2674491,iburnetk5@ftc.gov,Iggy Burnet,Papiamento,M,2022-02-17
6377154209073920,Estradiol,Mylan Pharmaceuticals Inc.,Amoxicillin and Clavulanate Potassium,3371172422,Otrado-Kubanskoye,(292) 8722961,glimmingk6@miibeian.gov.cn,Graig Limming,Sotho,M,2022-03-14
201702179149974,SmileGuard Strawberry Shortcake Bubblegum,"Dr. Fresh, Inc.",Cepacol Fizzlers,4498855663,Mealhada,(543) 6820568,lpietrowskik7@storify.com,Leroi Pietrowski,Norwegian,F,2021-12-31
3533546138086840,FUSARIUM OXYSPORUM VASINFECTUM,"ALK-Abello, Inc.",Methylprednisolone,4334729916,Ferreñafe,(325) 6215622,jbunkerk8@tmall.com,Jeniece Bunker,Persian,M,2021-11-14
3578310527266547,stool softener,"Shopko Stores Operating Co., LLC.",Amoxicillin and Clavulanate Potassium,4715411555,Dateng,(753) 4027087,fharryk9@ehow.com,Fielding Harry,Finnish,M,2022-02-27
3563259298650990,Lisinopril,"PD-Rx Pharmaceuticals, Inc.",IVA XANTHIFOLIA POLLEN,7396349273,Neos Voutzás,(345) 7119825,nmatthewska@bigcartel.com,Nikolas Matthews,Kashmiri,F,2021-10-23
3577700813768167,Digoxin,REMEDYREPACK INC.,Lyrica,1769240438,Iwanai,(523) 2885988,kmaffiottikb@storify.com,Karisa Maffiotti,Malagasy,F,2022-02-07
5108759502769996,Warfarin Sodium,Camber Pharmaceuticals,Dolce and Gabbana The Lift Foundation Rose Beige 140,3492277497,Coronel Belisle,(785) 1269502,pbrookingkc@bandcamp.com,Pietra Brooking,Danish,M,2021-10-13
3563093478020025,Diphenoxylate Hydrochloride and Atropine Sulfate,Cardinal Health,Gabapentin,9599421515,Standerton,(745) 3001984,lharriskinekd@ebay.com,Lorry Harriskine,Northern Sotho,F,2022-05-26
376005595238531,cimetidine,Walgreen Company,CARMEX original lip balm EXTERNAL ANALGESIC,2280948702,Chengxi,(742) 6135145,mbeaconsallke@wikia.com,Maridel Beaconsall,Chinese,M,2022-03-29
3567150937671255,cold,Kroger Company,Saline Laxative,9057692864,Bošnjaci,(659) 3494820,cbenedictkf@pcworld.com,Courtney Benedict,Gagauz,F,2022-05-11
5100137003074232,"Molds, Rusts and Smuts, Fusarium vasinfectum",Jubilant HollisterStier LLC,Dextroamphetamine Sulfate,6014934707,Jing’an,(663) 6187897,hdukg@wikia.com,Hank Du Barry,West Frisian,M,2022-08-27
3554899062284608,DR. IASO POWER 23,IASO Inc,Sheer Genius Liquid Foundation - Medium Look,7751870176,Martyush,(411) 2340937,nrenboldkh@theglobeandmail.com,Nelia Renbold,Kurdish,F,2022-04-11
5018666174194305,Kimvent Q2 oral care kit,Kimberly-Clark Corporation,Meloxicam,9996629589,Ishqoshim,(417) 9415521,cdenerleyki@ovh.net,Cameron Denerley,Zulu,M,2021-12-11
30430109567464,OXYGEN,Air Liquide America L.P.,ibuprofen pm,4964333248,Yanwo,(108) 4651482,dbirkwoodkj@wix.com,Darcey Birkwood,Estonian,F,2022-05-10
5602233553555747,Ofloxacin,REMEDYREPACK INC.,Tekturna HCT,1179305027,Langjun,(203) 7937432,jhearsumkk@xrea.com,Joannes Hearsum,Dzongkha,F,2022-02-14
201725267785193,Betapace AF,Bayer HealthCare Pharmaceuticals Inc.,Rybix,1159059004,Toledo,(419) 1410249,vbeushawkl@soundcloud.com,Vernice Beushaw,Lao,M,2022-07-28
3562164300274808,Montelukast Sodium,Dr.Reddy's Laboratories Limited,Sulfamethoxazole and Trimethoprim,1487668058,Petrikov,(385) 3124758,tfullwoodkm@nationalgeographic.com,Tomi Fullwood,Mongolian,M,2022-09-03
3559124414665403,Walgreens,Walgreen Company,ALPRAZOLAM,5375223619,Corani,(312) 1859615,pballendinekn@tinypic.com,Polly Ballendine,Swahili,F,2022-01-25
56022138501823326,RENUTRIV,ESTEE LAUDER INC,Oxygen,7704462997,Zhengwan,(567) 8890241,icrantonko@google.com.hk,Isaiah Cranton,Marathi,F,2022-08-24
3575611719693957,pain relief,Walgreen Company,Oxygen,1260180395,Pila,(875) 4280920,ctilnekp@spotify.com,Consolata Tilne,Telugu,F,2021-11-22
6304414745149429227,Betaxolol,Epic Pharma LLC,Junior Pain Relief,2134387521,Marseille,(544) 4487766,cbrazurkq@shinystat.com,Chick Brazur,Japanese,F,2021-11-26
6388265018003408,Panatuss PED,"Seyer Pharmatec, Inc.",Caffeine Withdrawal,8735602880,Quatre Bornes,(633) 7138891,doakeskr@xinhuanet.com,Donetta Oakes,Dari,F,2022-03-22
4175005710434762,LBEL COULEUR LUXE AMPLIFIER XP,Ventura International LTD.,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,5032695491,Santa Ana,(797) 2439389,grhydderchks@alexa.com,Gerhard Rhydderch,Japanese,F,2022-01-06
6759185204423866,Terazosin hydrochloride,"Preferred Pharmaceuticals, Inc",Full Care Three Povidone Iodine Swabsticks,3631175515,Wailiang,(797) 2971984,mparramorekt@google.co.jp,Mahalia Parramore,Portuguese,M,2022-08-07
3566978123093079,CareOne Mucus Relief,American Sales Company,clonidine hydrochloride,1738191877,Cizhu,(130) 5607278,tsibbsonku@nsw.gov.au,Toby Sibbson,Burmese,F,2022-04-20
5329837214448522,Chlorthalidone,"Physicians Total Care, Inc.",NICOTINE TRANSDERMAL SYSTEM,2983234355,Luftinjë,(924) 5661710,mballisterkv@gnu.org,Menard Ballister,Spanish,F,2021-10-26
201626114050106,Valacyclovir Hydrochloride,Dr. Reddys Laboratories Limited,Marcaine,9368397457,Mysove,(519) 5475626,cchadwinkw@discuz.net,Connor Chadwin,Tamil,M,2022-01-03
67592116208529146,equaline anti itch,Supervalu Inc,Santalia Clinical Intenstive Spot Treatment,4539566725,Caminaca,(503) 3097161,dkasselkx@tiny.cc,Demetria Kassel,Thai,M,2021-11-12
3569122582155270,BANANA BOAT,Energizer Personal Care LLC,PRAVASTATIN SODIUM,7456571775,Talas,(736) 9409290,koffellky@google.com.au,Khalil Offell,German,M,2022-02-14
6771448249408761,Pantoprazole Sodium,Cardinal Health,good sense allergy eye,5880865061,Sucre,(818) 4569831,rcastleskz@over-blog.com,Ronnie Castles,Gujarati,F,2022-03-23
4844313599467882,Diflorasone Diacetate,"Taro Pharmaceuticals U.S.A., Inc.",Fentanyl,8469499807,Nanyi,(122) 6976588,avittel0@si.edu,Aldon Vitte,Tamil,M,2021-11-25
501803893452328556,Cerebellum Thalamus B Aurum,Uriel Pharmacy Inc.,IWK-5,5597320181,La Paz,(512) 7411643,mmcgheel1@mediafire.com,Merline McGhee,Kurdish,F,2022-03-03
5402987705402080,Torisel,"Wyeth Pharmaceuticals Inc., a subsidiary of Pfizer Inc.",health mart ibuprofen,3246481830,Wanglinkou,(875) 9275853,ctomkiesl2@51.la,Cole Tomkies,Tswana,F,2022-02-06
6333355296333571,Diltiazem Hydrochloride,"Physicians Total Care, Inc.",Oxacillin,1586987550,Floresta,(644) 9287850,qcolebyl3@merriam-webster.com,Quill Coleby,Portuguese,F,2021-10-18
675973092377893614,Depacon,AbbVie Inc.,Montelukast Sodium,2689832313,Sosnówka,(738) 1377916,fwillsherel4@msu.edu,Frankie Willshere,New Zealand Sign Language,F,2022-06-27
3549447769109088,Warfarin Sodium,Camber Pharmaceuticals,Coricidin HBP,6457599354,Silver Spring,(240) 1551030,harmatagel5@people.com.cn,Hy Armatage,English,F,2022-08-20
5602211217692189,Certus Sting Relief Prep Pad,"Certus Medical, Inc.",Renes Cuprum Special Order,8693427083,Moluo,(871) 7785289,scameratil6@miitbeian.gov.cn,Sela Camerati,Tsonga,F,2022-05-24
374283198169450,Up and Up First Aid Antibiotic,Target Corporation,Lovastatin,4361635145,Sarkand,(565) 2944931,aluckingsl7@linkedin.com,Alisa Luckings,Māori,M,2021-12-04
5100179681704813,IOPE RETIGEN MOISTURE BASE NATURAL YELLOW,AMOREPACIFIC,Awaken by Quality Choice Illuminating Daily Moisturizer Broad Spectrum SPF 15 Sunscreen,5341796861,Xiaba,(259) 1063833,dagottl8@nba.com,Damaris Agott,Dari,M,2022-05-21
3570155259579767,Good Sense anti diarrheal,L Perrigo Company,Foaming Hand Sanitizer,3385659647,Siemkowice,(253) 8335774,smattysl9@google.es,Stesha Mattys,Telugu,F,2022-08-18
36329143980226,Quetiapine Fumarate,"AvKARE, Inc.",Bismuth Stibium Wart Relief,0536282617,Changshou,(505) 1928221,bservantela@last.fm,Beaufort Servante,Bulgarian,F,2022-05-04
5602225062945898,Clopidogrel Bisulfate,Mylan Institutional Inc.,Good Neighbor Pharmacy Acid Control 150,7694635800,Xibing,(304) 5476565,vrannellslb@feedburner.com,Virginia Rannells,Albanian,M,2022-07-26
5010122250030490,Bioelements,Bioelements Inc.,Lucky Antibacterial Hand Soap,0191127140,La Soledad,(543) 3669817,wileylc@eventbrite.com,Wes Iley,Dhivehi,F,2021-12-31
3539159300610688,PM Acetaminophen,"New World Imports, Inc",CareOne Pain Relief,9205246794,Mar’’ina Horka,(731) 1918290,mtattersdillld@skype.com,Marguerite Tattersdill,Kannada,F,2021-09-17
3552612642525073,Amlodipine besylate and Atorvastatin calcium,Greenstone LLC,TEMODAR,9807217458,Maulawin,(654) 6498491,sraubenheimersle@wordpress.com,Selig Raubenheimers,Tswana,M,2022-03-19
4913971838881910,Loratadine,State of Florida DOH Central Pharmacy,Junior Aspirin Free Rapid Tabs,9957460706,Matanzas,(933) 5840961,cmottershawlf@wsj.com,Caria Mottershaw,Dari,M,2021-10-20
5508200181606692,CALENDULA DIAPER RASH CREAM,"Weleda A.G. Schwabisch Gmund, Zweigniederlassung der Weled",Treatment Set TS349930,4799795538,Ciepielów,(814) 8851088,nlelg@tinypic.com,Natividad Le Prevost,Bulgarian,F,2022-02-23
201994532379485,Zolpidem Tartrate,American Health Packaging,Sweet Gum,2649762977,Semypolky,(488) 4060615,jwoolnoughlh@google.es,Joshuah Woolnough,Papiamento,F,2022-09-05
3535063007030360,Neutrogena Revitalizing Lip Balm,Neutrogena Corporation,AcipHex,5384647167,Kingston,(437) 5790737,clocklessli@census.gov,Cassi Lockless,Finnish,M,2022-06-18
676203143941068892,Sterillium Rub,Bode Chemie Hamburg,3M DuraPrep Surgical,1525486713,Sathing Phra,(918) 3552505,gallsolj@ucla.edu,Gerty Allso,Spanish,M,2022-02-26
3575707932678526,Metformin Hydrochloride,"Ascend Laboratories, LLC",Hepastat,4488046967,Campaka,(788) 8535626,crozealk@admin.ch,Carce Rozea,Khmer,M,2021-12-18
6759289059222546,"Rugby Nicotine Polacrilex Gum, Original Flavor",Rugby Laboratories,RUNNY NOSE COUGH,2085446531,Phatthaya,(799) 7231936,wscarlettll@vkontakte.ru,Wilow Scarlett,Latvian,M,2022-06-17
3535401349304004,RITUALS broad spectrum SPF 15 sunscreen matt finish foundation SHADE 14,"Rituals Cosmetics USA, Inc.",Fire Ant,8789042085,Tanjungpati,(409) 1253299,jprimarololm@epa.gov,Joseph Primarolo,Macedonian,F,2022-08-17
3574914946875020,PAUL and JOE SILKY SMOOTH FOUNDATION UV 101,"Albion Co., Ltd",Amoxicillin and Clavulanate Potassium,0548358818,Siao,(397) 3743439,bbenardetln@mysql.com,Bunnie Benardet,Ndebele,F,2021-09-20
3589717979446814,JANUVIA,Cardinal Health,Enoxaparin Sodium,0791182851,Žrnovnica,(300) 3097307,hastlattlo@pinterest.com,Hally Astlatt,Japanese,M,2022-09-01
374622437142960,SOLAR SENSE CLEAR ZINC SUNSCREEN BROAD SPECTRUM SPF 50 Plus,"CCA Industries, Inc.",Rx Act all day pain relief,7326228957,Wan’an,(122) 1116955,tdelp@disqus.com,Tiebout De Mattei,Tswana,F,2021-11-29
3585634485578267,CVS Pharmacy,CVS Pharmacy,Ulta Fresh Spice Anti-Bacterial Deep Cleansing,6847075198,Cincinnati,(513) 2865766,mmackowlelq@clickbank.net,Marilee MacKowle,Lao,M,2022-05-21
5602252452814500,Vitamin A D,Dynarex Corporation,Simvastatin,4475421365,Fatumnasi,(140) 6856290,astemplr@businessinsider.com,Annaliese Stemp,Quechua,F,2022-04-07
6304377823628970402,Ropinirole Hydrochloride,Wockhardt Limited,Sotalol Hydrochloride,1391107373,Xuancheng,(306) 6510226,lwormaldls@livejournal.com,Lilian Wormald,Japanese,F,2021-12-06
6767049050572326904,Rite Aid Sensitive Mint,Rite Aid,LBEL divine lip gloss SPF 15,2179801653,Lagoa,(582) 3291003,eharringtonlt@sohu.com,Edy Harrington,Dari,F,2022-08-09
3528767344043691,ESIKA,"Ventura Corporation (San Juan, P.R)",AcneFree Clear Skin Treatments,9074251528,Chumpi,(117) 6848795,bschwandlu@ft.com,Bobbette Schwand,Zulu,F,2021-12-01
3532532295607512,TENUE DE PERFECTION TIMEPROOF FOUNDATION WITH SUNSCREEN ULTIMATE LASTING PERFECTION BROAD SPECTRUM SPF 20 12 ROSE CLAIR,Guerlain S.A.,Buspirone Hydrochloride,0585223548,Soldato-Aleksandrovskoye,(534) 4539360,lbrymnerlv@sciencedaily.com,Laura Brymner,Irish Gaelic,F,2021-12-09
3589349644932380,MBM 11 Thyroid Adrenal,The Wellness Center,Clear,0404433014,Youguzhuang,(351) 6920780,godhamslw@bing.com,Gypsy Odhams,Haitian Creole,M,2022-05-26
5100177000742092,Antibacterial Bar,"Charm-Tex, Inc",Amlodipine Besylate,2873430370,Närpes,(520) 6061578,cdyetlx@so-net.ne.jp,Clemente Dyet,Italian,F,2022-05-13
5495634988114945,Edex,"Actient Pharmaceuticals, LLC",LBEL,5486841663,Tonantins,(185) 8186043,jlerhinanly@list-manage.com,Joey Lerhinan,New Zealand Sign Language,M,2022-01-12
375411219335755,daunorubicin hydrochloride,"Teva Parenteral Medicines, Inc.",Arm and Hammer Baking Soda,6006140454,Lemery,(981) 8030577,myudelz@addthis.com,Melessa Yude,Armenian,M,2022-05-20
3536314690073350,Ticked,Apotheca Company,SunZone Sunscreen Kids SPF 60,0405918453,Khlong Yai,(938) 8161635,cartism0@wufoo.com,Constantino Artis,Armenian,F,2022-07-27
3536862331719583,Diphenhydramine,REMEDYREPACK INC.,DiorSkin Nude 032 Rosy Beige,7298021141,Kara Suu,(257) 2070811,dedmensonm1@indiegogo.com,Dacia Edmenson,Ndebele,F,2021-10-17
56022118651318673,ERGOCALCIFEROL,Pliva Inc.,Hydrocodone Bitartrate and Ibuprofen,0524710511,Port Nolloth,(820) 9347067,kmegarrym2@lulu.com,Katleen Megarry,Lithuanian,F,2022-03-12
3588212606534902,Lisinopril,McKesson Contract Packaging,"Butalbital, Acetaminophen, Caffeine, and Codeine Phosphate",9209642058,Al Maţarīyah,(941) 9813643,rhowelsm3@nsw.gov.au,Rob Howels,Swati,F,2022-01-26
3552835592341494,Hydroxyzine Hydrochloride,REMEDYREPACK INC.,ibuprofen,0183171764,Sopron,(820) 7696583,cplascottm4@vinaora.com,Constantine Plascott,Spanish,M,2021-10-23
4911054868523835,smart sense flu and severe cold and cough,Kmart Corporation,Droperidol,3830028733,Yongfeng,(787) 9567171,eforsdickem5@ucla.edu,Eldridge Forsdicke,Sotho,F,2022-02-03
3531688327017855,Sertraline Hydrochloride,Unit Dose Services,Nivea A Kiss of Intense Moisture Healing Medicated Lip Care,2803134128,Wantan,(205) 9045346,gborboroughm6@stanford.edu,Gizela Borborough,Kashmiri,M,2022-04-02
5602216588560857,Amoxicillin and Clavulanate Potassium,NorthStar Rx LLC,CARISOPRODOL,4855961590,Mölndal,(224) 7389478,alavallem7@ucsd.edu,Addi Lavalle,Catalan,F,2022-01-31
490395367933586546,BUDEPRION,STAT RX USA LLC,Morcin,5235373782,Pantai,(856) 7457876,dmilsonm8@shop-pro.jp,Debora Milson,Arabic,M,2022-02-03
30359776473500,MIRAE SKIN,"HUMAN AND NATURE CO., LTD.",Antacid,3743966409,Yushugou,(763) 1868759,pwessellm9@uol.com.br,Paulo Wessell,Belarusian,M,2022-05-30
374283755749116,RESILIENCE LIFT,ESTEE LAUDER INC,Trazodone Hydrochloride,7304267402,Mūḩ Ḩasan,(322) 7485700,mvealema@goo.ne.jp,Misti Veale,Catalan,F,2022-07-01
5100140434623593,Tobramycin,"APP Pharmaceuticals, LLC",Burkhart Neutral,1358169500,Bernardo Larroudé,(742) 6070991,mmcfallmb@symantec.com,Milzie McFall,Northern Sotho,F,2021-09-09
3569068685612677,IHS 2000 INSTANT HAND SANITIZER,"Ruth Industries , Inc.",Australian Gold,2145184147,Suibara,(954) 5886624,rdurbinmc@rambler.ru,Rollin Durbin,Bengali,M,2022-07-23
